positions,artists,titles
1,CAMILA CABELLO FT YOUNG THUG,HAVANA
2,RITA ORA,ANYWHERE
3,ED SHEERAN,PERFECT
4,MARSHMELLO FT KHALID,SILENCE
5,BIG SHAQ,MAN'S NOT HOT
6,CLEAN BANDIT FT JULIA MICHAELS,I MISS YOU
7,SAM SMITH,TOO GOOD AT GOODBYES
8,STORMZY FT MNEK,BLINDED BY YOUR GRACE - PT 2
9,SELENA GOMEZ & MARSHMELLO,WOLVES
10,MK,17
11,JAMES ARTHUR,NAKED
12,POST MALONE FT 21 SAVAGE,ROCKSTAR
13,MABEL FT KOJO FUNDS,FINDERS KEEPERS
14,ZAYN FT SIA,DUSK TILL DAWN
15,CHARLIE PUTH,HOW LONG
16,NF,LET YOU DOWN
17,KHALID,YOUNG DUMB & BROKE
18,CAMELPHAT & ELDERBROOK,COLA
19,CNCO & LITTLE MIX,REGGAETON LENTO (REMIX)
20,EMINEM FT BEYONCE,WALK ON WATER
21,DUA LIPA,NEW RULES
22,MARIAH CAREY,ALL I WANT FOR CHRISTMAS IS YOU
23,DAVE FT MOSTACK,NO WORDS
24,J BALVIN/WILLY WILLIAM,MI GENTE
25,CRAIG DAVID FT BASTILLE,I KNOW YOU
26,LIAM PAYNE,BEDROOM FLOOR
27,LIL PUMP,GUCCI GANG
28,MAROON 5 FT SZA,WHAT LOVERS DO
29,WHAM,LAST CHRISTMAS
30,JASON DERULO FT FRENCH MONTANA,TIP TOE
31,NOEL GALLAGHER'S HIGH FLYING,HOLY MOUNTAIN
32,SAM SMITH,ONE LAST SONG
33,AVICII FT RITA ORA,LONELY TOGETHER
34,RAYE FT MR EAZI,DECLINE
35,GUETTA/AFROJACK/XCX/MONTANA,DIRTY SEXY MONEY
36,PINK,WHAT ABOUT US
37,STEFFLON DON & FRENCH MONTANA,HURTIN' ME
38,ED SHEERAN,SHAPE OF YOU
39,NERD & RIHANNA,LEMON
40,POST MALONE,I FALL APART
41,NOT3S,MY LOVER
42,ELBOW,GOLDEN SLUMBERS
43,FRENCH MONTANA FT SWAE LEE,UNFORGETTABLE
44,HAILEE STEINFELD/ALESSO/WATT,LET ME GO
45,21 SAVAGE,BANK ACCOUNT
46,BTS,MIC DROP
47,LITTLE MIX,IS YOUR LOVE ENOUGH
48,LOGIC/ALESSIA CARA/KHALID,1-800-273-8255
49,PORTUGAL THE MAN,FEEL IT STILL
50,KYGO FT JUSTIN JESSO,STARGAZING
51,MATT TERRY,SUCKER FOR YOU
52,LUIS FONSI/DADDY YANKEE/BIEBER,DESPACITO (REMIX)
53,STEEL BANGLEZ/YUNGEN/MOSTACK,BAD
54,PINK,BEAUTIFUL TRAUMA
55,POGUES FT KIRSTY MACCOLL,FAIRYTALE OF NEW YORK
56,CHRIS BROWN,QUESTIONS
57,YUNGEN FT YXNG BANE,BESTIE
58,MATT TERRY,THE THING ABOUT LOVE
59,TAYLOR SWIFT,READY FOR IT
60,LUIS FONSI FT DEMI LOVATO,ECHAME LA CULPA
61,GIGGS FT DONAEO,LINGUO
62,SAM SMITH,PRAY
63,PALOMA FAITH,CRYBABY
64,DEMI LOVATO,SORRY NOT SORRY
65,CRAIG DAVID,HEARTLINE
66,TAYLOR SWIFT,GORGEOUS
67,POST MALONE,CANDY PAINT
68,TRAVIS SCOTT,BUTTERFLY EFFECT
69,J HUS,BOUFF DADDY
70,ED SHEERAN,GALWAY GIRL
71,NOEL GALLAGHER'S HIGH FLYING,SHE TAUGHT ME HOW TO FLY
72,MIGOS/NICKI MINAJ/CARDI B,MOTOR SPORT
73,JUSTIN BIEBER & BLOODPOP,FRIENDS
74,LIL UZI VERT,XO TOUR LLIF3
75,DJ KHALED FT RIHANNA/TILLER,WILD THOUGHTS
76,KREPT & KONAN FT STORMZY,ASK FLIPZ
77,JULIA MICHAELS,ISSUES
78,LITTLE MIX,POWER
79,JAMES HYPE FT KELLI-LEIGH,MORE THAN FRIENDS
80,NOEL GALLAGHER'S HIGH FLYING,IT'S A BEAUTIFUL WORLD
81,FUSE ODG/ED SHEERAN/MUGEEZ,BOA ME
82,ANNE-MARIE,HEAVY
83,WRETCH 32/KOJO FUNDS/JAHLANI,TELL ME
84,KREPT & KONAN,WO WO WO
85,BAND AID,DO THEY KNOW IT'S CHRISTMAS
86,CLEAN BANDIT FT ZARA LARSSON,SYMPHONY
87,SHAKIN' STEVENS,MERRY CHRISTMAS EVERYONE
88,DJ SNAKE FT LAUV,A DIFFERENT WAY
89,RITA ORA,YOUR SONG
90,YXNG BANE,RIHANNA
91,TAYLOR SWIFT,LOOK WHAT YOU MADE ME DO
92,KILLERS,MR BRIGHTSIDE
93,G-EAZY FT ASAP ROCKY & CARDI B,NO LIMIT
94,ALAN WALKER/N CYRUS/DIGITAL FA,ALL FALLS DOWN
95,CARDI B,BODAK YELLOW
96,HARRIS/PHARRELL/PERRY/BIG SEAN,FEELS
97,RUDIMENTAL FT JAMES ARTHUR,SUN COMES UP
98,WIZZARD,I WISH IT COULD BE CHRISTMAS EVERYDAY
99,OFFSET & METRO BOOMIN,RIC FLAIR DRIP
100,SIGALA & ELLA EYRE,CAME HERE FOR LOVE
