positions,artists,titles
1,SAM SMITH,TOO GOOD AT GOODBYES
2,DUA LIPA,NEW RULES
3,PINK,WHAT ABOUT US
4,TAYLOR SWIFT,LOOK WHAT YOU MADE ME DO
5,POST MALONE FT 21 SAVAGE,ROCKSTAR
6,CNCO & LITTLE MIX,REGGAETON LENTO (REMIX)
7,CAMILA CABELLO FT YOUNG THUG,HAVANA
8,JUSTIN BIEBER & BLOODPOP,FRIENDS
9,ZAYN FT SIA,DUSK TILL DAWN
10,AVICII FT RITA ORA,LONELY TOGETHER
11,JAMES HYPE FT KELLI-LEIGH,MORE THAN FRIENDS
12,CHRIS BROWN,QUESTIONS
13,YUNGEN FT YXNG BANE,BESTIE
14,J BALVIN/WILLY WILLIAM,MI GENTE
15,DEMI LOVATO,SORRY NOT SORRY
16,TOMLINSON/REXHA/DIGITAL FARM,BACK TO YOU
17,LOGIC/ALESSIA CARA/KHALID,1-800-273-8255
18,RITA ORA,YOUR SONG
19,SCRIPT,RAIN
20,STEFFLON DON & FRENCH MONTANA,HURTIN' ME
21,TAYLOR SWIFT,READY FOR IT
22,KATY PERRY FT NICKI MINAJ,SWISH SWISH
23,LUIS FONSI/DADDY YANKEE/BIEBER,DESPACITO (REMIX)
24,NIALL HORAN,TOO MUCH TO ASK
25,MAROON 5 FT SZA,WHAT LOVERS DO
26,FRENCH MONTANA FT SWAE LEE,UNFORGETTABLE
27,HARRIS/PHARRELL/PERRY/BIG SEAN,FEELS
28,IGLESIAS/PAUL/TERRY,SUBEME LA RADIO
29,MARSHMELLO FT KHALID,SILENCE
30,LIL UZI VERT,XO TOUR LLIF3
31,MACKLEMORE FT SKYLAR GREY,GLORIOUS
32,RUDIMENTAL FT JAMES ARTHUR,SUN COMES UP
33,JASON DERULO,IF I'M LUCKY
34,ED SHEERAN,SHAPE OF YOU
35,CRAIG DAVID,HEARTLINE
36,DJ KHALED FT RIHANNA/TILLER,WILD THOUGHTS
37,POST MALONE & QUAVO,CONGRATULATIONS
38,J HUS,SPIRIT
39,XXXTENTACION,JOCELYN FLORES
40,AXWELL & INGROSSO,MORE THAN YOU KNOW
41,AVICII FT SANDRO CAVAZZA,WITHOUT YOU
42,CHARLI XCX,BOYS
43,JONAS BLUE FT WILLIAM SINGE,MAMA
44,SIGALA & ELLA EYRE,CAME HERE FOR LOVE
45,LITTLE MIX,POWER
46,JAX JONES/DEMI LOVATO/STEFFLON,INSTRUCTION
47,HARDY CAPRIO FT ONE ACEN,UNSIGNED
48,CARDI B,BODAK YELLOW
49,YXNG BANE,RIHANNA
50,LIAM PAYNE FT QUAVO,STRIP THAT DOWN
51,SHAWN MENDES,THERE'S NOTHING HOLDIN' ME BACK
52,MABEL FT KOJO FUNDS,FINDERS KEEPERS
53,CAMELPHAT & ELDERBROOK,COLA
54,JORJA SMITH & PREDITAH,ON MY MIND
55,21 SAVAGE,BANK ACCOUNT
56,ALMA,CHASING HIGHS
57,MAGGIE LINDEMANN,PRETTY GIRL
58,PORTUGAL THE MAN,FEEL IT STILL
59,CHARLIE PUTH,ATTENTION
60,KHALID,YOUNG DUMB & BROKE
61,CLEAN BANDIT FT ZARA LARSSON,SYMPHONY
62,PALOMA FAITH,CRYBABY
63,FOO FIGHTERS,THE SKY IS A NEIGHBORHOOD
64,LOTTOBOYZZ,NO DON
65,NOT3S,ALADDIN
66,NIALL HORAN,SLOW HANDS
67,LAUV,I LIKE ME BETTER
68,DAVID GUETTA FT JUSTIN BIEBER,2U
69,JULIA MICHAELS,ISSUES
70,SNAKEHIPS/ANNE-MARIE/BADASS,EITHER WAY
71,J HUS,DID YOU SEE
72,SKRILLEX & POO BEAR,WOULD YOU EVER
73,CHAINSMOKERS & COLDPLAY,SOMETHING JUST LIKE THIS
74,TRAVIS SCOTT,BUTTERFLY EFFECT
75,DJ KHALED/BIEBER/QUAVO/CHANCE,I'M THE ONE
76,FOO FIGHTERS,RUN
77,ED SHEERAN,CASTLE ON THE HILL
78,GUCCI MANE FT WEEKND,CURVE
79,ED SHEERAN,PERFECT
80,CAMILA CABELLO,CRYING IN THE CLUB
81,ARIANA GRANDE,ONE LAST TIME
82,LORDE,HOMEMADE DYNAMITE
83,KENDRICK LAMAR,HUMBLE.
84,FALL OUT BOY,THE LAST OF THE REAL ONES
85,DRAKE,SIGNS
86,MK,17
87,ONEREPUBLIC FT SEEB,RICH LOVE
88,RAG'N'BONE MAN,HUMAN
89,JASON DERULO/NICKI MINAJ/TY,SWALLA
90,BTS,DNA
91,KELLY CLARKSON,PIECE BY PIECE
92,KILLERS,MR BRIGHTSIDE
93,MAJOR LAZER FT SCOTT/CABELLO,KNOW NO BETTER
94,FOO FIGHTERS,T-SHIRT
95,SAM SMITH,STAY WITH ME
96,XXXTENTACION FT TRIPPIE REDD,F**K LOVE
97,SAMPHA,(NO ONE KNOWS ME) LIKE THE PIANO
98,NOTHING BUT THIEVES,SORRY
99,ANDRA DAY,RISE UP
100,MILEY CYRUS,MALIBU
