positions,artists,titles
1,TAYLOR SWIFT,LOOK WHAT YOU MADE ME DO
2,DUA LIPA,NEW RULES
3,PINK,WHAT ABOUT US
4,JUSTIN BIEBER & BLOODPOP,FRIENDS
5,J BALVIN/WILLY WILLIAM,MI GENTE
6,CNCO & LITTLE MIX,REGGAETON LENTO (REMIX)
7,TAYLOR SWIFT,READY FOR IT
8,JAMES HYPE FT KELLI-LEIGH,MORE THAN FRIENDS
9,DEMI LOVATO,SORRY NOT SORRY
10,RUDIMENTAL FT JAMES ARTHUR,SUN COMES UP
11,CAMILA CABELLO FT YOUNG THUG,HAVANA
12,TOMLINSON/REXHA/DIGITAL FARM,BACK TO YOU
13,LUIS FONSI/DADDY YANKEE/BIEBER,DESPACITO (REMIX)
14,RITA ORA,YOUR SONG
15,SCRIPT,RAIN
16,CHRIS BROWN,QUESTIONS
17,JAX JONES/DEMI LOVATO/STEFFLON,INSTRUCTION
18,HARRIS/PHARRELL/PERRY/BIG SEAN,FEELS
19,YUNGEN FT YXNG BANE,BESTIE
20,FRENCH MONTANA FT SWAE LEE,UNFORGETTABLE
21,IGLESIAS/PAUL/TERRY,SUBEME LA RADIO
22,KATY PERRY FT NICKI MINAJ,SWISH SWISH
23,MAROON 5 FT SZA,WHAT LOVERS DO
24,DJ KHALED FT RIHANNA/TILLER,WILD THOUGHTS
25,ALMA,CHASING HIGHS
26,LIL UZI VERT,XO TOUR LLIF3
27,MACKLEMORE FT SKYLAR GREY,GLORIOUS
28,ED SHEERAN,SHAPE OF YOU
29,SIGALA & ELLA EYRE,CAME HERE FOR LOVE
30,JONAS BLUE FT WILLIAM SINGE,MAMA
31,CHARLI XCX,BOYS
32,JASON DERULO,IF I'M LUCKY
33,AXWELL & INGROSSO,MORE THAN YOU KNOW
34,POST MALONE & QUAVO,CONGRATULATIONS
35,AVICII FT RITA ORA,LONELY TOGETHER
36,J HUS,SPIRIT
37,LITTLE MIX,POWER
38,MARSHMELLO FT KHALID,SILENCE
39,LIAM PAYNE FT QUAVO,STRIP THAT DOWN
40,MAGGIE LINDEMANN,PRETTY GIRL
41,LOGIC/ALESSIA CARA/KHALID,1-800-273-8255
42,ZEDD FT LIAM PAYNE,GET LOW
43,MEGAN MCKENNA,HIGH HEELED SHOES
44,AVICII FT SANDRO CAVAZZA,WITHOUT YOU
45,SHAWN MENDES,THERE'S NOTHING HOLDIN' ME BACK
46,KESHA,PRAYING
47,CHARLIE PUTH,ATTENTION
48,HARDY CAPRIO FT ONE ACEN,UNSIGNED
49,CLEAN BANDIT FT ZARA LARSSON,SYMPHONY
50,STEFFLON DON & FRENCH MONTANA,HURTIN' ME
51,PORTUGAL THE MAN,FEEL IT STILL
52,SNAKEHIPS/ANNE-MARIE/BADASS,EITHER WAY
53,MEGAN MCKENNA,FAR CRY FROM LOVE
54,CAMILA CABELLO,CRYING IN THE CLUB
55,NIALL HORAN,SLOW HANDS
56,DAVID GUETTA FT JUSTIN BIEBER,2U
57,CHAINSMOKERS & COLDPLAY,SOMETHING JUST LIKE THIS
58,JULIA MICHAELS,ISSUES
59,CARDI B,BODAK YELLOW
60,DUKE DUMONT/GORGON CITY,REAL LIFE
61,PALOMA FAITH,CRYBABY
62,XXXTENTACION,JOCELYN FLORES
63,21 SAVAGE,BANK ACCOUNT
64,DJ KHALED/BIEBER/QUAVO/CHANCE,I'M THE ONE
65,YXNG BANE,RIHANNA
66,MAJOR LAZER FT SCOTT/CABELLO,KNOW NO BETTER
67,SKRILLEX & POO BEAR,WOULD YOU EVER
68,ARIANA GRANDE,ONE LAST TIME
69,KHALID,YOUNG DUMB & BROKE
70,J HUS,DID YOU SEE
71,LOTTOBOYZZ,NO DON
72,MABEL FT KOJO FUNDS,FINDERS KEEPERS
73,ED SHEERAN,CASTLE ON THE HILL
74,TRAVIS SCOTT,BUTTERFLY EFFECT
75,LAUV,I LIKE ME BETTER
76,ED SHEERAN,GALWAY GIRL
77,DRAKE,SIGNS
78,JASON DERULO/NICKI MINAJ/TY,SWALLA
79,AULI'I CRAVALHO,HOW FAR I'LL GO
80,MATOMA & THE VAMPS,STAYING UP
81,KENDRICK LAMAR,HUMBLE.
82,CAMELPHAT & ELDERBROOK,COLA
83,EVANESCENCE,MY IMMORTAL
84,ONEREPUBLIC FT SEEB,RICH LOVE
85,TAYLOR SWIFT,SHAKE IT OFF
86,IMAGINE DRAGONS,THUNDER
87,MILEY CYRUS,MALIBU
88,SELENA GOMEZ FT GUCCI MANE,FETISH
89,XXXTENTACION FT TRIPPIE REDD,F**K LOVE
90,KENDRICK LAMAR & RIHANNA,LOYALTY.
91,MARTIN SOLVEIG & INA WROLDSEN,PLACES
92,MARTIN JENSEN,SOLO DANCE
93,RAG'N'BONE MAN,HUMAN
94,LIAM GALLAGHER,FOR WHAT IT'S WORTH
95,JUSTIN TIMBERLAKE,CAN'T STOP THE FEELING
96,KILLERS,MR BRIGHTSIDE
97,XXXTENTACION,EVERYBODY DIES IN THEIR NIGHTMARES
98,BRUNO MARS,VERSACE ON THE FLOOR
99,MARTIN SOLVEIG FT ALMA,ALL STARS
100,FUTURE,MASK OFF
