positions,artists,titles
1,ED SHEERAN,PERFECT
2,EMINEM FT ED SHEERAN,RIVER
3,WHAM,LAST CHRISTMAS
4,MARIAH CAREY,ALL I WANT FOR CHRISTMAS IS YOU
5,RITA ORA,ANYWHERE
6,BIG SHAQ,MAN'S NOT HOT
7,POGUES FT KIRSTY MACCOLL,FAIRYTALE OF NEW YORK
8,CLEAN BANDIT FT JULIA MICHAELS,I MISS YOU
9,RAK-SU FT WYCLEF/NAUGHTY BOY,DIMELO
10,NF,LET YOU DOWN
11,MK,17
12,BAND AID,DO THEY KNOW IT'S CHRISTMAS
13,CAMILA CABELLO FT YOUNG THUG,HAVANA
14,BRENDA LEE,ROCKIN' AROUND THE CHRISTMAS TREE
15,SHAKIN' STEVENS,MERRY CHRISTMAS EVERYONE
16,SELENA GOMEZ & MARSHMELLO,WOLVES
17,RAMZ,BARKING
18,ELTON JOHN,STEP INTO CHRISTMAS
19,EMINEM,IN YOUR HEAD
20,CHRIS REA,DRIVING HOME FOR CHRISTMAS
21,EMINEM FT BEYONCE,WALK ON WATER
22,MICHAEL BUBLE,IT'S BEGINNING TO LOOK A LOT LIKE
23,WIZZARD,I WISH IT COULD BE CHRISTMAS EVERYDAY
24,JAMES ARTHUR,NAKED
25,POST MALONE FT 21 SAVAGE,ROCKSTAR
26,DAVE FT MOSTACK,NO WORDS
27,PINK,BEAUTIFUL TRAUMA
28,CRAIG DAVID FT BASTILLE,I KNOW YOU
29,SLADE,MERRY XMAS EVERYBODY
30,MARSHMELLO FT KHALID,SILENCE
31,JASON DERULO FT FRENCH MONTANA,TIP TOE
32,ARIANA GRANDE,SANTA TELL ME
33,STORMZY FT MNEK,BLINDED BY YOUR GRACE - PT 2
34,DUA LIPA,NEW RULES
35,JOHN & YOKO/PLASTIC ONO BAND,HAPPY XMAS (WAR IS OVER)
36,LEONA LEWIS,ONE MORE SLEEP
37,ANDY WILLIAMS,IT'S THE MOST WONDERFUL TIME OF THE YEAR
38,PAUL MCCARTNEY,WONDERFUL CHRISTMASTIME
39,RAYE FT MR EAZI,DECLINE
40,NOT3S,MY LOVER
41,BING CROSBY,WHITE CHRISTMAS
42,COLDPLAY,CHRISTMAS LIGHTS
43,JAX JONES FT INA WROLDSEN,BREATHE
44,SAM SMITH,TOO GOOD AT GOODBYES
45,J HUS,BOUFF DADDY
46,BONEY M,MARY'S BOY CHILD/OH MY LORD
47,KELLY CLARKSON,UNDERNEATH THE TREE
48,MICHAEL BUBLE,HOLLY JOLLY CHRISTMAS
49,KYLIE MINOGUE,SANTA BABY
50,SAM SMITH,ONE LAST SONG
51,JUSTIN BIEBER,MISTLETOE
52,ED SHEERAN,SHAPE OF YOU
53,G-EAZY & HALSEY,HIM & I
54,MABEL FT KOJO FUNDS,FINDERS KEEPERS
55,PINK,WHAT ABOUT US
56,CLEAN BANDIT FT ZARA LARSSON,SYMPHONY
57,CNCO & LITTLE MIX,REGGAETON LENTO (REMIX)
58,CHARLIE PUTH,HOW LONG
59,GUETTA/AFROJACK/XCX/MONTANA,DIRTY SEXY MONEY
60,KHALID,YOUNG DUMB & BROKE
61,CAMILA CABELLO,NEVER BE THE SAME
62,CAMELPHAT & ELDERBROOK,COLA
63,LIAM PAYNE,BEDROOM FLOOR
64,ZAYN FT SIA,DUSK TILL DAWN
65,SIA,SANTA'S COMING FOR US
66,STEEL BANGLEZ/YUNGEN/MOSTACK,BAD
67,LIL PUMP,GUCCI GANG
68,POST MALONE,I FALL APART
69,ELBOW,GOLDEN SLUMBERS
70,PORTUGAL THE MAN,FEEL IT STILL
71,LUIS FONSI/DADDY YANKEE/BIEBER,DESPACITO (REMIX)
72,NERD & RIHANNA,LEMON
73,FRENCH MONTANA FT SWAE LEE,UNFORGETTABLE
74,STEFFLON DON & FRENCH MONTANA,HURTIN' ME
75,AVICII FT RITA ORA,LONELY TOGETHER
76,HAILEE STEINFELD/ALESSO/WATT,LET ME GO
77,TAYLOR SWIFT,GORGEOUS
78,21 SAVAGE,BANK ACCOUNT
79,MIGOS/NICKI MINAJ/CARDI B,MOTOR SPORT
80,ED SHEERAN,CASTLE ON THE HILL
81,G-EAZY FT ASAP ROCKY & CARDI B,NO LIMIT
82,TAYLOR SWIFT,READY FOR IT
83,MATT TERRY,SUCKER FOR YOU
84,NOEL GALLAGHER'S HIGH FLYING,HOLY MOUNTAIN
85,PRETENDERS,2000 MILES
86,MAROON 5 FT SZA,WHAT LOVERS DO
87,ANNE-MARIE,THEN
88,POST MALONE,CANDY PAINT
89,LITTLE MIX,IS YOUR LOVE ENOUGH
90,AC/DC,FOR THOSE ABOUT TO ROCK (WE SALUTE YOU)
91,JONA LEWIE,STOP THE CAVALRY
92,YUNGEN FT YXNG BANE,BESTIE
93,GRM DAILY,YRF
94,RALPH MCTELL/CRISIS CHR/LENNOX,STREETS OF LONDON
95,RAG'N'BONE MAN,HUMAN
96,J BALVIN/WILLY WILLIAM,MI GENTE
97,MUD,LONELY THIS CHRISTMAS
98,BIG BOI FT LUNCHMONEY LEWIS,ALL NIGHT
99,LOGIC/ALESSIA CARA/KHALID,1-800-273-8255
100,GWEN STEFANI FT BLAKE SHELTON,YOU MAKE IT FEEL LIKE CHRISTMAS
